timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,window_size
2026-01-15 09:37:01.637460,192.168.39.125,192.168.50.112,3389,443,UDP,588,34,2,9895
2026-01-15 09:35:03.567115,192.168.106.241,192.168.193.12,443,51746,UDP,825,44,16,16678
2026-01-15 09:37:17.853286,192.168.12.91,192.168.181.212,8080,443,TCP,560,38,16,34758
2026-01-15 09:39:08.227082,192.168.46.147,192.168.66.170,22,3389,UDP,1114,43,16,48824
2026-01-15 09:36:53.954347,192.168.59.220,192.168.207.124,3389,443,UDP,291,58,0,19441
2026-01-15 09:35:54.692772,192.168.195.102,192.168.222.116,39624,80,UDP,1439,63,2,30403
2026-01-15 09:37:28.230410,192.168.2.132,192.168.59.31,22,443,TCP,934,46,18,63968
2026-01-15 09:39:22.178632,192.168.167.136,192.168.49.75,80,80,ICMP,974,47,2,15404
2026-01-15 09:37:40.077249,192.168.222.201,192.168.45.143,80,22,TCP,1344,45,16,5039
2026-01-15 09:37:13.381782,192.168.198.50,192.168.152.131,443,22,TCP,850,44,1,49083
2026-01-15 09:37:31.956298,192.168.148.111,192.168.235.104,80,80,UDP,1191,55,0,48129
2026-01-15 09:36:19.667120,192.168.198.8,192.168.100.174,22,37766,UDP,312,63,18,56677
2026-01-15 09:36:22.067933,192.168.219.28,192.168.89.84,8080,80,UDP,1180,54,16,58861
2026-01-15 09:39:14.853003,192.168.164.191,192.168.21.5,5880,8080,TCP,455,49,2,4634
2026-01-15 09:39:10.535335,192.168.175.2,192.168.82.48,22,80,UDP,1271,54,16,40480
2026-01-15 09:37:04.470070,192.168.158.47,192.168.6.15,47217,443,ICMP,695,57,2,64621
2026-01-15 09:37:31.026245,192.168.159.203,192.168.184.188,3389,8080,ICMP,759,41,16,63313
2026-01-15 09:35:33.836115,192.168.240.229,192.168.127.109,80,3389,TCP,720,44,16,14177
2026-01-15 09:36:34.996709,192.168.90.196,192.168.223.42,80,80,TCP,211,50,18,43196
2026-01-15 09:36:03.234179,192.168.230.12,192.168.146.247,443,18260,UDP,1346,35,1,26552
2026-01-15 09:37:16.676235,192.168.69.249,192.168.30.109,57326,3389,UDP,537,34,1,58693
2026-01-15 09:35:56.287987,192.168.97.244,192.168.138.88,8080,3389,UDP,321,30,2,30151
2026-01-15 09:36:58.273798,192.168.84.103,192.168.237.33,62548,3389,TCP,1184,35,16,65024
2026-01-15 09:36:16.906853,192.168.87.220,192.168.246.91,443,3389,UDP,1295,35,2,57985
2026-01-15 09:35:40.087498,192.168.62.41,192.168.92.54,47208,80,UDP,1210,32,1,38864
2026-01-15 09:40:00.884505,192.168.139.71,192.168.70.254,22,22,ICMP,541,39,2,53231
2026-01-15 09:35:42.446330,192.168.253.178,192.168.233.214,3389,443,TCP,1386,58,0,20929
2026-01-15 09:38:15.304650,192.168.163.238,192.168.228.83,22,8080,UDP,618,55,0,31687
2026-01-15 09:39:36.369098,192.168.105.65,192.168.30.167,2294,36493,UDP,1116,34,1,17607
2026-01-15 09:38:29.645697,192.168.65.238,192.168.230.44,36138,8080,ICMP,742,49,0,14275
2026-01-15 09:39:02.742526,192.168.23.150,192.168.176.30,80,443,TCP,1473,38,1,15011
2026-01-15 09:36:49.828940,192.168.146.117,192.168.248.199,443,22,TCP,310,34,18,16576
2026-01-15 09:37:10.772427,192.168.253.113,192.168.11.111,58360,22,TCP,1400,41,0,52085
2026-01-15 09:38:41.030135,192.168.56.147,192.168.91.105,80,22,TCP,728,51,0,35420
2026-01-15 09:36:15.840770,192.168.101.111,192.168.226.143,8080,53617,ICMP,942,32,2,14389
2026-01-15 09:35:42.878595,192.168.226.124,192.168.182.45,3389,22,UDP,1243,58,0,23963
2026-01-15 09:37:35.192035,192.168.244.88,192.168.29.238,443,8080,ICMP,581,39,0,7386
2026-01-15 09:39:03.889465,192.168.132.49,192.168.54.159,8080,22905,UDP,1311,42,2,26133
2026-01-15 09:37:50.612527,192.168.33.173,192.168.233.224,443,20271,UDP,1463,49,18,63061
2026-01-15 09:37:23.259987,192.168.184.196,192.168.104.112,3389,8080,TCP,236,36,2,44003
2026-01-15 09:35:35.183292,192.168.191.134,192.168.187.238,443,3389,UDP,1320,61,1,4887
2026-01-15 09:39:58.391157,192.168.168.112,192.168.187.243,49629,3389,TCP,1192,34,1,20956
2026-01-15 09:35:59.996795,192.168.168.221,192.168.66.49,9234,22,ICMP,278,50,18,36059
2026-01-15 09:37:36.393557,192.168.89.86,192.168.83.10,56764,8080,ICMP,1217,51,0,1731
2026-01-15 09:36:11.200006,192.168.148.158,192.168.248.55,443,443,TCP,166,42,0,35290
2026-01-15 09:39:30.559307,192.168.103.248,192.168.43.81,3389,8080,UDP,144,48,2,2527
2026-01-15 09:35:51.672069,192.168.202.63,192.168.241.221,33552,22,TCP,660,38,2,2262
2026-01-15 09:38:57.383733,192.168.230.225,192.168.222.240,80,80,ICMP,1417,42,0,3209
2026-01-15 09:37:59.311402,192.168.134.74,192.168.135.27,443,443,TCP,385,38,18,59766
2026-01-15 09:36:41.263058,192.168.101.3,192.168.156.252,3389,80,UDP,1475,63,1,20732
2026-01-15 09:35:34.057667,192.168.124.238,192.168.43.210,443,443,TCP,876,44,0,31493
2026-01-15 09:39:23.986735,192.168.144.23,192.168.220.85,3389,8080,ICMP,731,39,16,12436
2026-01-15 09:36:27.575142,192.168.64.254,192.168.250.51,80,8080,TCP,562,38,2,8451
2026-01-15 09:37:49.819439,192.168.122.45,192.168.88.225,8080,11539,TCP,607,39,16,65052
2026-01-15 09:38:02.654732,192.168.246.235,192.168.47.69,8080,8080,UDP,279,35,2,41775
2026-01-15 09:38:48.448941,192.168.98.51,192.168.178.55,8080,80,TCP,888,31,16,1802
2026-01-15 09:37:29.837915,192.168.216.64,192.168.40.155,80,22,ICMP,351,39,0,27753
2026-01-15 09:36:36.905148,192.168.104.237,192.168.146.171,22,8080,UDP,1277,30,2,12824
2026-01-15 09:40:03.549545,192.168.126.211,192.168.132.38,80,22,ICMP,1195,39,2,19509
2026-01-15 09:35:48.292464,192.168.245.53,192.168.23.184,22,443,ICMP,701,49,16,33922
2026-01-15 09:36:39.937411,192.168.119.227,192.168.220.195,80,8080,ICMP,455,51,0,20919
2026-01-15 09:39:05.397426,192.168.79.97,192.168.154.116,22,22,UDP,958,44,0,12585
2026-01-15 09:37:00.569749,192.168.160.138,192.168.114.149,22,443,ICMP,819,59,1,32277
2026-01-15 09:35:54.726877,192.168.202.75,192.168.255.134,80,22,TCP,405,49,2,1694
2026-01-15 09:39:12.340382,192.168.93.242,192.168.85.245,8080,443,TCP,206,36,18,44305
2026-01-15 09:38:09.992083,192.168.88.93,192.168.3.105,80,80,ICMP,1317,33,2,32351
2026-01-15 09:40:00.193456,192.168.152.135,192.168.4.64,80,3389,UDP,1075,52,16,9065
2026-01-15 09:37:15.093942,192.168.233.47,192.168.13.108,443,22,ICMP,1422,33,1,57366
2026-01-15 09:38:30.498606,192.168.194.112,192.168.211.59,443,3389,TCP,840,55,0,19250
2026-01-15 09:37:27.558714,192.168.155.214,192.168.129.253,80,443,TCP,1254,34,2,53726
2026-01-15 09:35:22.354377,192.168.213.112,192.168.193.83,14262,22,ICMP,1349,36,2,37895
2026-01-15 09:36:41.208421,192.168.157.133,192.168.180.162,11898,8080,UDP,1200,36,1,32420
2026-01-15 09:36:03.959876,192.168.59.15,192.168.119.244,56694,3389,TCP,591,48,0,30144
2026-01-15 09:36:56.313612,192.168.22.115,192.168.46.17,443,22,ICMP,1396,54,16,25007
2026-01-15 09:35:27.789508,192.168.171.210,192.168.131.135,8080,8080,UDP,989,48,2,64138
2026-01-15 09:35:53.218849,192.168.152.148,192.168.184.215,443,443,ICMP,1092,55,0,9505
2026-01-15 09:35:18.852975,192.168.105.247,192.168.118.130,3389,80,ICMP,828,42,2,7817
2026-01-15 09:36:27.357627,192.168.9.194,192.168.21.25,8080,22,ICMP,180,53,16,47392
2026-01-15 09:40:05.128014,192.168.201.92,192.168.105.14,80,3389,UDP,1367,37,0,62211
2026-01-15 09:37:11.910323,192.168.153.188,192.168.113.208,22,8080,TCP,125,48,18,39069
2026-01-15 09:35:36.254155,192.168.255.168,192.168.227.210,22,8080,UDP,569,56,18,63846
2026-01-15 09:39:09.809538,192.168.12.65,192.168.187.26,26774,443,ICMP,1311,34,18,52358
2026-01-15 09:39:29.227842,192.168.172.209,192.168.168.210,22,25951,TCP,1470,50,0,60751
2026-01-15 09:36:54.075206,192.168.142.39,192.168.97.134,8080,22,ICMP,385,38,16,44483
2026-01-15 09:37:11.897897,192.168.167.195,192.168.79.106,80,29002,UDP,941,41,16,22919
2026-01-15 09:35:23.842658,192.168.141.223,192.168.129.212,443,80,TCP,638,42,16,24630
2026-01-15 09:37:39.523513,192.168.155.244,192.168.212.132,22,8080,UDP,1320,50,18,36560
2026-01-15 09:37:24.916745,192.168.208.136,192.168.243.146,21687,22,ICMP,647,53,16,31044
2026-01-15 09:38:17.962963,192.168.25.238,192.168.173.64,3389,3389,TCP,57,35,16,26708
2026-01-15 09:35:55.152774,192.168.75.84,192.168.143.30,22,40931,ICMP,585,45,18,18996
2026-01-15 09:38:42.187897,192.168.184.92,192.168.214.130,22,80,TCP,1008,58,18,43188
2026-01-15 09:35:45.626013,192.168.91.113,192.168.120.87,443,8080,ICMP,1360,49,16,61587
2026-01-15 09:35:02.732949,192.168.220.59,192.168.201.141,8080,3389,UDP,1151,47,18,10200
2026-01-15 09:38:02.264944,192.168.196.211,192.168.0.172,80,8080,TCP,294,40,0,21166
2026-01-15 09:36:40.548397,192.168.4.170,192.168.169.185,80,3389,UDP,224,61,16,47766
2026-01-15 09:39:42.454167,192.168.43.133,192.168.69.65,63954,443,UDP,1024,46,18,11499
2026-01-15 09:38:57.177711,192.168.34.170,192.168.249.61,80,80,ICMP,241,54,1,24417
2026-01-15 09:35:44.930263,192.168.26.1,192.168.185.133,1644,22,TCP,1384,45,18,16214
2026-01-15 09:38:18.665361,192.168.159.11,192.168.189.128,3389,3389,TCP,1464,30,0,3797
2026-01-15 09:37:09.190383,192.168.80.158,192.168.167.92,50604,64725,TCP,604,53,1,26159
2026-01-15 09:37:19.589643,192.168.80.148,192.168.108.212,443,8080,TCP,593,47,1,26618
2026-01-15 09:36:04.656259,192.168.223.173,192.168.243.131,3389,3389,TCP,1363,59,18,58565
2026-01-15 09:35:22.792388,192.168.223.214,192.168.94.215,443,3389,UDP,719,64,18,63637
2026-01-15 09:37:55.957518,192.168.97.49,192.168.203.177,8080,22,ICMP,652,44,18,50464
2026-01-15 09:40:05.107460,192.168.203.199,192.168.79.38,443,22,TCP,148,53,2,21814
2026-01-15 09:36:22.596292,192.168.119.15,192.168.101.47,8080,3389,ICMP,1045,52,2,8408
2026-01-15 09:38:37.613107,192.168.9.53,192.168.137.128,80,443,ICMP,106,60,18,20183
2026-01-15 09:36:47.999885,192.168.116.84,192.168.175.43,22,22,UDP,1393,54,0,58653
2026-01-15 09:36:22.670788,192.168.246.246,192.168.118.249,80,3389,ICMP,1155,59,1,34843
2026-01-15 09:36:22.780494,192.168.200.133,192.168.132.58,8080,8080,ICMP,1173,62,16,21166
2026-01-15 09:39:17.987128,192.168.48.164,192.168.48.151,5032,80,ICMP,1203,30,2,39693
2026-01-15 09:36:00.612834,192.168.107.163,192.168.64.251,443,8181,TCP,1297,51,0,1316
2026-01-15 09:36:17.035019,192.168.37.14,192.168.60.136,8080,443,ICMP,54,62,1,15976
2026-01-15 09:38:43.767139,192.168.231.59,192.168.29.71,80,23075,UDP,789,32,2,63179
2026-01-15 09:37:29.058946,192.168.95.190,192.168.166.5,8080,22,TCP,90,55,18,11748
2026-01-15 09:37:01.437530,192.168.217.22,192.168.102.181,443,22,UDP,1018,33,0,27555
2026-01-15 09:36:06.544467,192.168.195.64,192.168.75.123,443,80,ICMP,1207,54,16,29963
2026-01-15 09:39:33.449524,192.168.23.71,192.168.245.154,80,3389,UDP,802,37,0,20901
2026-01-15 09:39:06.386220,192.168.248.3,192.168.85.216,80,61729,UDP,257,51,0,12687
2026-01-15 09:35:54.877352,192.168.236.164,192.168.146.140,3389,8080,ICMP,1439,58,18,35516
2026-01-15 09:38:58.289070,192.168.242.7,192.168.133.3,3389,443,TCP,993,42,2,23493
2026-01-15 09:38:32.051097,192.168.189.218,192.168.19.10,443,4860,TCP,1384,57,16,38561
2026-01-15 09:37:38.580565,192.168.63.128,192.168.36.218,8080,443,UDP,358,33,1,21489
2026-01-15 09:36:49.138797,192.168.131.110,192.168.57.208,443,60589,UDP,1153,43,2,59176
2026-01-15 09:36:59.392805,192.168.82.251,192.168.216.175,8080,443,UDP,1212,45,0,42000
2026-01-15 09:38:46.836467,192.168.153.122,192.168.192.125,8080,4453,TCP,297,48,18,48625
2026-01-15 09:36:27.945390,192.168.177.16,192.168.133.47,443,443,ICMP,955,53,1,5280
2026-01-15 09:39:47.214942,192.168.213.36,192.168.252.193,6731,443,ICMP,370,48,18,63756
2026-01-15 09:37:51.751001,192.168.45.24,192.168.14.172,56083,32647,UDP,1457,34,1,50027
2026-01-15 09:35:12.871982,192.168.1.205,192.168.130.62,28700,51162,ICMP,757,30,18,47596
2026-01-15 09:38:48.437971,192.168.24.149,192.168.62.103,443,22,ICMP,184,48,0,14173
2026-01-15 09:35:39.945939,192.168.54.117,192.168.148.237,22102,22,TCP,1250,41,2,33980
2026-01-15 09:37:05.150900,192.168.50.217,192.168.21.27,80,80,UDP,1275,31,18,30505
2026-01-15 09:36:20.123056,192.168.6.76,192.168.89.170,3389,443,UDP,541,35,18,40240
2026-01-15 09:37:07.578766,192.168.213.4,192.168.162.245,3389,443,ICMP,1241,32,16,27531
2026-01-15 09:37:15.294768,192.168.108.29,192.168.220.198,56242,443,UDP,1181,54,2,13305
2026-01-15 09:36:08.400900,192.168.183.225,192.168.16.114,22,80,UDP,753,60,16,54485
2026-01-15 09:36:20.502477,192.168.219.43,192.168.37.80,17159,80,UDP,785,33,0,37639
2026-01-15 09:37:14.943759,192.168.2.109,192.168.41.58,443,80,UDP,469,47,18,37379
2026-01-15 09:36:15.969255,192.168.30.72,192.168.75.245,22,7897,ICMP,262,52,1,14797
2026-01-15 09:37:53.537191,192.168.93.206,192.168.111.29,11424,8080,UDP,261,35,18,31241
2026-01-15 09:35:06.965785,192.168.134.99,192.168.223.136,8080,48398,ICMP,277,39,16,32381
2026-01-15 09:39:49.534293,192.168.97.31,192.168.151.4,8080,48879,ICMP,218,32,0,54791
2026-01-15 09:38:08.921506,192.168.32.69,192.168.34.199,443,22,UDP,1116,34,1,61868
2026-01-15 09:38:30.188783,192.168.225.149,192.168.80.66,80,80,TCP,510,47,1,50322
2026-01-15 09:38:14.528012,192.168.12.86,192.168.146.138,22,22,UDP,302,35,16,24961
2026-01-15 09:39:51.160083,192.168.241.92,192.168.58.115,22,80,UDP,738,57,16,56033
2026-01-15 09:35:58.263785,192.168.172.158,192.168.199.246,80,443,ICMP,1366,48,2,50454
2026-01-15 09:40:01.842930,192.168.84.1,192.168.228.89,3389,22,UDP,857,45,0,2706
2026-01-15 09:35:18.772430,192.168.198.95,192.168.161.69,8080,3389,UDP,379,56,1,38948
2026-01-15 09:36:45.667416,192.168.241.248,192.168.233.249,443,443,UDP,893,48,1,38024
2026-01-15 09:36:42.177923,192.168.57.79,192.168.161.120,443,443,UDP,1075,38,0,26639
2026-01-15 09:36:08.773208,192.168.31.215,192.168.184.160,8080,443,ICMP,42,53,2,13351
2026-01-15 09:39:54.828866,192.168.77.142,192.168.29.175,3389,8080,ICMP,472,60,0,39309
2026-01-15 09:39:53.290967,192.168.38.158,192.168.201.57,8080,8080,UDP,1398,52,18,30590
2026-01-15 09:39:14.588655,192.168.235.198,192.168.8.174,3389,8080,TCP,1141,52,2,54461
2026-01-15 09:35:30.246717,192.168.109.7,192.168.89.40,80,80,ICMP,522,50,0,22168
2026-01-15 09:35:10.751004,192.168.238.62,192.168.164.165,22,22,UDP,1162,42,18,43806
2026-01-15 09:39:42.884953,192.168.13.8,192.168.214.157,80,22,TCP,1092,38,18,2821
2026-01-15 09:38:26.163916,192.168.79.190,192.168.72.161,3389,19035,TCP,1173,44,16,41703
2026-01-15 09:36:58.458534,192.168.142.231,192.168.241.172,80,3389,ICMP,1388,31,0,26072
2026-01-15 09:37:48.546217,192.168.169.249,192.168.122.191,443,80,UDP,309,48,18,63942
2026-01-15 09:39:33.645486,192.168.57.42,192.168.30.79,443,80,UDP,1287,56,0,11094
2026-01-15 09:40:02.570210,192.168.152.67,192.168.49.224,80,80,ICMP,382,48,0,14977
2026-01-15 09:38:24.851542,192.168.71.75,192.168.43.106,443,30351,TCP,964,59,18,4088
2026-01-15 09:39:41.923969,192.168.93.105,192.168.122.113,8080,443,UDP,433,52,16,43840
2026-01-15 09:39:45.319546,192.168.25.166,192.168.40.13,80,22,ICMP,1018,59,2,7095
2026-01-15 09:36:09.054507,192.168.195.53,192.168.58.62,3389,44806,ICMP,1438,62,18,55689
2026-01-15 09:36:46.321413,192.168.143.230,192.168.65.125,42062,8080,TCP,1230,62,18,15104
2026-01-15 09:38:59.314319,192.168.213.97,192.168.11.203,26121,58664,UDP,1168,47,2,23074
2026-01-15 09:35:40.344104,192.168.187.233,192.168.198.246,22,8080,UDP,406,47,16,41088
2026-01-15 09:36:53.965324,192.168.161.14,192.168.64.81,3389,8080,ICMP,798,40,2,15140
2026-01-15 09:35:46.745389,192.168.114.36,192.168.15.232,443,8080,ICMP,1006,43,16,23732
2026-01-15 09:37:06.803579,192.168.242.53,192.168.172.190,3067,443,TCP,550,62,2,11532
2026-01-15 09:37:53.537606,192.168.131.194,192.168.196.175,8080,3389,TCP,262,55,18,13665
2026-01-15 09:35:22.534448,192.168.194.51,192.168.93.248,443,3389,ICMP,1441,55,1,42344
2026-01-15 09:35:20.768439,192.168.13.36,192.168.64.238,53272,3389,UDP,885,41,2,51012
2026-01-15 09:36:17.979997,192.168.205.157,192.168.191.159,8080,443,UDP,1418,35,16,1590
2026-01-15 09:37:42.028743,192.168.209.153,192.168.41.117,80,443,ICMP,520,37,2,13669
2026-01-15 09:37:35.250873,192.168.39.23,192.168.70.16,22,8080,TCP,1499,31,1,46439
2026-01-15 09:38:08.953961,192.168.111.173,192.168.10.234,8080,46873,TCP,188,30,1,46844
2026-01-15 09:38:27.509727,192.168.224.113,192.168.128.184,443,80,TCP,763,60,1,64060
2026-01-15 09:36:36.166769,192.168.75.9,192.168.210.141,443,17718,ICMP,1209,38,0,34599
2026-01-15 09:39:45.390196,192.168.206.121,192.168.225.67,8080,3389,TCP,1303,45,18,63956
2026-01-15 09:39:23.671249,192.168.189.67,192.168.69.240,48364,3389,TCP,382,46,2,19729
2026-01-15 09:36:42.257711,192.168.65.201,192.168.176.155,80,3389,ICMP,1002,64,1,15554
2026-01-15 09:39:26.435428,192.168.87.40,192.168.212.141,3389,443,TCP,482,34,0,19376
2026-01-15 09:36:58.699147,192.168.37.117,192.168.108.21,8080,80,UDP,478,45,1,28945
2026-01-15 09:39:33.846159,192.168.220.243,192.168.81.101,12520,3389,UDP,529,42,0,8316
2026-01-15 09:37:36.991791,192.168.171.43,192.168.134.48,22,15061,TCP,1483,55,18,3183
2026-01-15 09:35:21.992308,192.168.114.95,192.168.79.19,3389,8080,TCP,1496,51,16,7107
2026-01-15 09:39:26.097300,192.168.165.229,192.168.190.3,8080,8080,UDP,157,42,0,40444
2026-01-15 09:35:26.158975,192.168.15.76,192.168.7.250,3389,80,ICMP,910,52,16,13886
2026-01-15 09:36:15.162406,192.168.188.75,192.168.184.196,52744,443,ICMP,856,50,18,48978
2026-01-15 09:35:58.640467,192.168.113.201,192.168.65.208,8080,8080,UDP,414,33,1,19148
2026-01-15 09:35:52.754060,192.168.37.67,192.168.41.166,19668,3389,TCP,93,52,2,35341
2026-01-15 09:36:15.889363,192.168.106.138,192.168.11.249,28179,15300,TCP,57,50,18,35009
2026-01-15 09:38:06.727900,192.168.12.48,192.168.232.238,48448,34473,UDP,677,33,2,14841
2026-01-15 09:35:15.769930,192.168.37.147,192.168.53.25,80,443,UDP,917,36,2,3260
2026-01-15 09:38:53.611480,192.168.83.213,192.168.97.111,8080,20417,UDP,311,44,1,1160
2026-01-15 09:35:56.517314,192.168.11.253,192.168.206.234,443,8080,TCP,1046,55,16,63205
2026-01-15 09:35:04.080252,192.168.161.81,192.168.62.82,443,3389,TCP,1343,50,0,61667
2026-01-15 09:39:54.198170,192.168.45.52,192.168.94.185,22,22,ICMP,1078,61,16,1895
2026-01-15 09:37:40.491890,192.168.46.12,192.168.185.84,22,80,UDP,916,35,0,26209
2026-01-15 09:38:27.659857,192.168.236.168,192.168.178.218,22,8080,UDP,626,41,16,50977
2026-01-15 09:35:15.952539,192.168.67.141,192.168.54.139,8080,8080,UDP,492,35,16,27139
2026-01-15 09:39:21.732139,192.168.137.116,192.168.218.104,22,6989,UDP,66,62,1,53287
2026-01-15 09:37:54.293171,192.168.161.113,192.168.113.196,3389,3389,UDP,1231,62,16,49048
2026-01-15 09:40:03.781946,192.168.143.219,192.168.174.241,22,80,ICMP,1394,31,1,29428
2026-01-15 09:36:15.645178,192.168.123.142,192.168.221.114,443,80,UDP,1050,61,1,63562
2026-01-15 09:38:32.320365,192.168.237.45,192.168.139.86,45907,25539,ICMP,1200,33,2,15735
2026-01-15 09:37:53.217911,192.168.132.113,192.168.32.206,16962,8080,UDP,1070,52,2,52862
2026-01-15 09:35:25.864701,192.168.123.202,192.168.108.193,8080,22,ICMP,1293,32,0,57187
2026-01-15 09:37:02.843819,192.168.158.117,192.168.247.26,8080,443,UDP,1011,33,0,14105
2026-01-15 09:38:26.700440,192.168.28.74,192.168.151.19,23560,8174,UDP,126,39,2,27640
2026-01-15 09:38:07.683679,192.168.13.101,192.168.1.242,3389,80,TCP,174,55,16,57818
2026-01-15 09:35:31.238055,192.168.212.196,192.168.106.65,3389,47161,ICMP,502,56,1,33537
2026-01-15 09:40:11.002065,192.168.50.163,192.168.22.229,3389,80,TCP,498,32,0,59102
2026-01-15 09:37:37.681141,192.168.70.88,192.168.133.243,80,80,UDP,1482,64,2,2513
2026-01-15 09:36:53.534845,192.168.163.131,192.168.181.192,22,22,UDP,753,43,1,46025
2026-01-15 09:40:09.032472,192.168.48.83,192.168.139.201,3389,48913,TCP,1175,47,0,56664
2026-01-15 09:39:30.553747,192.168.2.177,192.168.62.124,3389,8080,UDP,1076,62,18,1838
2026-01-15 09:36:13.880564,192.168.21.68,192.168.4.183,80,31367,UDP,1189,36,18,7143
2026-01-15 09:40:00.910000,192.168.55.66,192.168.105.146,8080,3538,TCP,1339,53,1,15036
2026-01-15 09:37:05.159404,192.168.215.147,192.168.161.203,3389,65156,TCP,1289,62,2,30756
2026-01-15 09:36:19.802351,192.168.180.174,192.168.155.235,80,80,TCP,464,63,1,31522
2026-01-15 09:38:24.250613,192.168.253.210,192.168.152.172,10886,32330,UDP,534,49,16,20724
2026-01-15 09:40:10.744303,192.168.140.22,192.168.122.135,14109,8080,UDP,41,64,16,43517
2026-01-15 09:35:06.115194,192.168.152.245,192.168.113.205,8080,8080,ICMP,318,45,18,46199
2026-01-15 09:38:49.530535,192.168.201.7,192.168.151.125,3389,80,UDP,1416,58,1,6570
2026-01-15 09:39:52.442380,192.168.204.103,192.168.66.240,22,3389,UDP,614,43,18,11541
2026-01-15 09:35:40.522580,192.168.134.54,192.168.24.9,3389,443,TCP,96,39,18,32759
2026-01-15 09:35:32.990860,192.168.6.98,192.168.10.179,3389,8080,TCP,228,45,0,42178
2026-01-15 09:35:05.912150,192.168.128.190,192.168.235.26,80,443,TCP,675,33,0,41721
2026-01-15 09:37:12.141087,192.168.160.7,192.168.121.247,3389,80,UDP,731,47,16,37175
2026-01-15 09:39:14.989419,192.168.82.15,192.168.111.38,443,3389,UDP,1125,64,1,55911
2026-01-15 09:35:48.200616,192.168.24.121,192.168.28.186,38985,443,ICMP,1205,58,1,7529
2026-01-15 09:35:54.514526,192.168.9.228,192.168.25.4,80,3389,UDP,1373,56,18,6677
2026-01-15 09:35:32.814873,192.168.179.89,192.168.210.154,80,22,UDP,1265,35,0,21222
2026-01-15 09:37:19.840948,192.168.64.231,192.168.212.227,8080,443,TCP,1138,57,1,47540
2026-01-15 09:35:27.917457,192.168.111.44,192.168.167.11,22,22,TCP,796,37,16,31831
2026-01-15 09:38:53.455130,192.168.161.13,192.168.189.67,80,80,UDP,335,47,16,60203
2026-01-15 09:39:38.870277,192.168.215.66,192.168.26.150,443,50807,ICMP,1102,62,16,29948
2026-01-15 09:37:27.794362,192.168.90.62,192.168.240.56,3389,22,UDP,362,54,2,52005
2026-01-15 09:38:48.773978,192.168.137.115,192.168.93.147,3389,8080,UDP,477,49,18,23988
2026-01-15 09:36:03.442204,192.168.179.53,192.168.253.242,22,3389,UDP,1174,63,0,6142
2026-01-15 09:39:23.810542,192.168.204.161,192.168.238.5,5067,443,TCP,68,50,0,52915
2026-01-15 09:35:59.868577,192.168.20.187,192.168.241.66,3389,80,ICMP,74,48,2,13805
2026-01-15 09:37:42.994807,192.168.88.185,192.168.167.217,22,443,ICMP,449,40,2,31387
2026-01-15 09:39:53.064805,192.168.3.186,192.168.235.249,443,22,TCP,239,34,18,14108
